,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date
766,4921548,"*OASIS* 2 BEDROOM, 2 BATH & Garden! Great UWS Area",25237492,Juliana,Manhattan,Upper West Side,40.7813,-73.98319000000001,Entire home/apt,205,30,20,2018-12-27,0.36,34,322,2015-02-27
767,4929917,"Huge, Cozy 1BR in the ❤️️ of Harlem",25003560,Adam,Manhattan,Harlem,40.81405,-73.95285,Entire home/apt,125,1,31,2018-09-03,0.55,1,255,2015-01-12
768,4936254,Big & bright 2 bedroom apartment! Lower East Side!,22087408,Dominik,Manhattan,Lower East Side,40.71763,-73.98359,Entire home/apt,150,1,20,2019-08-25,0.41,3,296,2015-08-31
769,4948928,HUGE 1 BED@TIMES SQUARE@BRAND NEW!!,914838,Lior,Manhattan,Hell's Kitchen,40.765370000000004,-73.99438,Entire home/apt,80,20,5,2017-01-17,0.14,7,364,2016-10-01
770,4961949,Huge Bright 1BR+Office in Downtown Manhattan NYC!,1649951,Sameer,Manhattan,Lower East Side,40.720909999999996,-73.98475,Entire home/apt,300,3,58,2019-07-20,1.09,1,199,2015-05-02
771,4963215,East Village Floor Thru plus Garden,7245581,Michael,Manhattan,East Village,40.72251,-73.97677,Entire home/apt,99,90,6,2019-08-10,0.12,19,364,2015-06-07
772,4978241,CHARMING GARDEN APT IN TOWNHOUSE,271527,Richard,Manhattan,Harlem,40.81007,-73.94006999999999,Entire home/apt,170,2,54,2019-08-20,1.0,2,325,2015-04-04
773,4978607,Cute and Cozy UWS Studio,2316247,Lam,Manhattan,Upper West Side,40.781240000000004,-73.98475,Entire home/apt,150,7,10,2016-10-08,0.18,1,134,2015-01-19
774,4987238,Chic Downtown 1 Bedroom,17985595,Lora,Manhattan,Greenwich Village,40.73189,-73.9947,Entire home/apt,375,14,27,2019-09-01,0.58,1,213,2015-11-17
775,4987355,Great Spacious Appartment,23929877,Ely,Manhattan,East Harlem,40.7912,-73.94318,Entire home/apt,120,5,24,2019-07-29,1.17,1,145,2018-01-04
776,4994266,Midtown Launching Pad,24620881,Jack,Manhattan,Midtown,40.75765,-73.96466,Entire home/apt,135,1,177,2019-08-27,3.24,1,296,2015-03-21
777,4998025,Perfect apt in UES,25773982,Yas,Manhattan,Upper East Side,40.775690000000004,-73.95721,Entire home/apt,135,1,9,2019-05-13,0.23,2,333,2016-06-20
778,5006113,LUXURY MID-CENTURY MODERN LOFT SOHO,6095946,Fiona,Manhattan,SoHo,40.72177,-74.00356,Entire home/apt,760,10,1,2017-08-19,0.04,1,301,2017-08-19
779,5010368,Upper East Side Gem!,25840204,Daniel,Manhattan,Upper East Side,40.775459999999995,-73.95165,Entire home/apt,150,3,79,2019-09-06,1.46,1,279,2015-04-01
780,5013302,Best location & Amazing view / Apt in Tribeca,10207681,Sol,Manhattan,Tribeca,40.71732,-74.00981,Entire home/apt,350,3,14,2019-07-08,0.36,1,110,2016-07-06
781,5028264,Charming Studio Apartment,25881276,Jordana,Manhattan,Upper West Side,40.7921,-73.97918,Entire home/apt,125,21,46,2019-06-30,0.84,2,242,2015-03-15
782,5029202,"Spacious 2 Bedroom, 2 Bath, 5th Avenue Entire Apt",14362471,Andy And TJ,Manhattan,East Harlem,40.796409999999995,-73.94847,Entire home/apt,229,30,6,2019-02-14,0.11,1,107,2015-05-18
783,5033691,*GALAXY* Spectacular 2 Bedroom - Spacious & Light!,25237492,Juliana,Manhattan,Upper West Side,40.78147,-73.98315,Entire home/apt,250,30,14,2019-07-31,0.26,34,301,2015-04-03
784,5034136,CHARMING TOWNHOUSE NEAR RSD PARK - STUDIO APT,25237492,Juliana,Manhattan,Upper West Side,40.78215,-73.98349,Entire home/apt,105,30,15,2019-04-19,0.3,34,290,2015-07-20
785,5054072,*SPLENDID* Fantastic 2 BR Apt near many Hospitals,25237492,Juliana,Manhattan,Upper East Side,40.7606,-73.96028000000001,Entire home/apt,155,30,17,2019-02-02,0.31,34,302,2015-02-18
786,5066813,Reduced$ EastVillage Entire 1BD APT,1445871,Gregory,Manhattan,East Village,40.730959999999996,-73.98376,Entire home/apt,139,1,70,2019-08-27,1.25,1,171,2015-02-08
787,5067348,Million Dollar Listing :Times Square,6278351,Scott,Manhattan,Hell's Kitchen,40.75977,-73.98980999999999,Entire home/apt,250,4,27,2019-07-23,0.51,1,127,2015-04-27
788,5075659,Cozy New York Studio,192852,Dim,Manhattan,Upper East Side,40.77407,-73.95238,Entire home/apt,125,3,218,2019-08-28,3.91,1,249,2015-02-16
789,5081207,Charming Townhouse Near RSD Park!  2 Bedroom Apt,25237492,Juliana,Manhattan,Upper West Side,40.78305,-73.98398,Entire home/apt,165,30,18,2019-08-17,0.33,34,273,2015-03-29
790,5085803,Beautiful Studio in the Upper East (30 DAYS MIN),23772724,The Local Stay,Manhattan,Upper East Side,40.78151,-73.94775,Entire home/apt,99,30,12,2019-04-27,0.28,16,229,2016-02-24
791,5146173,*Designer West Village Dream Home*,26606802,Christina,Manhattan,West Village,40.73451,-74.00746,Entire home/apt,510,3,12,2016-10-23,0.23,1,359,2015-06-14
792,5173521,BEAUTIFUL NEWLY RENOVATED 2 BR APT,26730772,Uzi,Manhattan,East Harlem,40.7985,-73.93338,Entire home/apt,220,30,40,2019-03-29,0.73,2,308,2015-03-04
793,5175054,Perfect Times Square 1 bedroom ,22305520,James,Manhattan,Hell's Kitchen,40.76064,-73.99112,Entire home/apt,199,30,119,2019-06-11,2.12,2,154,2015-02-04
794,5179493,Gorgeous Renovated One Bedroom ues,4406876,Momo,Manhattan,Upper East Side,40.76761,-73.95391,Entire home/apt,215,6,6,2019-08-01,0.13,1,324,2015-11-06
795,5193421,Sunny 1BR in the East Village center,1002840,Vladimir,Manhattan,East Village,40.726690000000005,-73.98275,Entire home/apt,145,5,69,2019-09-02,1.31,1,270,2015-05-12
796,5195409,Upper West Nest,12879620,Neda,Manhattan,Upper West Side,40.79148,-73.97828,Entire home/apt,158,100,2,2018-08-01,0.04,1,291,2015-02-23
797,5199439,Furnished studioB UES (30 days MIN),23772724,The Local Stay,Manhattan,Upper East Side,40.77339,-73.95421,Entire home/apt,99,30,14,2019-08-09,0.27,16,310,2015-05-14
798,5208419,Side view of Central Park apartment,26944460,Luis,Manhattan,Upper West Side,40.77993,-73.97953000000001,Entire home/apt,180,3,2,2019-09-02,2.0,1,303,2019-09-01
799,5231817,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,2119276,Host,Manhattan,Upper East Side,40.76201,-73.96084,Entire home/apt,150,30,6,2019-08-24,0.12,39,287,2015-09-16
800,5259407,2BR Prime West village~Sleeps 5,2119276,Host,Manhattan,West Village,40.73226,-74.00644,Entire home/apt,300,30,3,2015-12-23,0.06,39,327,2015-08-01
801,5260942,"Spacious Luxury Condo-1 bedroom, NYC",1478146,Anne,Manhattan,Harlem,40.80177,-73.9571,Entire home/apt,115,8,10,2019-07-28,0.19,1,178,2015-05-22
802,5298458,"Upper West SIDE,Washington bridge,Time Square 30'",2730883,Seb,Manhattan,Washington Heights,40.85341,-73.93181,Entire home/apt,37,30,3,2017-12-26,0.06,2,127,2015-08-26
803,5300082,CLEAN AND STYLISH EAST VILLAGE PAD,16155254,Lina,Manhattan,East Village,40.72956,-73.98165999999999,Entire home/apt,139,31,219,2019-08-13,3.94,5,253,2015-02-18
804,5316908,Beautiful 1BD/ NEW RENOVATIONS/ELEV,1475015,Mike,Manhattan,Upper West Side,40.76917,-73.98488,Entire home/apt,87,30,7,2018-12-23,0.17,52,317,2016-04-04
805,5319431,Beautiful Design studio next to Central Park!,27315132,Stratos,Manhattan,East Harlem,40.78866,-73.95461,Entire home/apt,110,6,25,2018-07-22,0.47,1,210,2015-05-15
806,5343821,Quiet Midtown Oasis - Sutton Place,27589508,James,Manhattan,Midtown,40.756240000000005,-73.96417,Entire home/apt,200,2,88,2019-09-01,2.18,1,293,2016-05-23
807,5353312,Fabulous studio UES 30 days min,23772724,The Local Stay,Manhattan,Upper East Side,40.77528,-73.95238,Entire home/apt,99,30,13,2019-03-24,0.29,16,254,2015-12-24
808,5353612,Beautiful private suite-like 2FL apt. West Village,9350960,Victoria,Manhattan,West Village,40.73433,-74.00588,Entire home/apt,250,2,180,2019-09-06,4.44,1,243,2016-05-17
809,5358354,New BLDG~Balcony~W/D~Prime location,2119276,Host,Manhattan,Hell's Kitchen,40.76685,-73.98644,Entire home/apt,170,30,21,2019-08-22,0.43,39,347,2015-09-04
810,5362041,Columbia U/Harlem Townhouse Duplex,27796188,John,Manhattan,Harlem,40.80917,-73.95405,Entire home/apt,250,3,108,2019-08-23,2.05,2,296,2015-05-21
811,5363874,2br Duplex w/Roof Deck Close to Empire State Build,17982486,Cheri,Manhattan,Kips Bay,40.74205,-73.97997,Entire home/apt,250,30,13,2018-04-30,0.24,1,250,2015-04-07
812,5396323,East Village Artist Studio & Garden,27974034,Emilia,Manhattan,East Village,40.72887,-73.98599,Entire home/apt,190,7,70,2019-06-11,1.96,1,318,2016-10-05
813,5396701,Union square~reno Studio~Terrace,2119276,Host,Manhattan,East Village,40.73117,-73.98335,Entire home/apt,130,30,10,2019-05-31,0.19,39,293,2015-06-15
814,5397568,New York 2 to 8 Guest + Private ROOFTOP SUPERHOST,9209691,Anatha Angèle,Manhattan,Harlem,40.82313,-73.94981999999999,Entire home/apt,182,4,145,2019-09-09,2.87,2,313,2015-07-20
815,5402672,Luxurious 1BR/1.5Bath Park Ave Apt,28005408,Srini,Manhattan,Murray Hill,40.74746,-73.97883,Entire home/apt,499,30,4,2015-10-27,0.08,1,365,2015-09-21
816,5409607,SPACIOUS 2 Bedroom Apt Near Upper East HOSPITALS,25237492,Juliana,Manhattan,Upper East Side,40.76235,-73.96005,Entire home/apt,185,30,10,2019-07-31,0.19,34,343,2015-04-19
817,5418312,*PIZZAZZ* Fantastic Studio Apartment-Upper East!,25237492,Juliana,Manhattan,Upper East Side,40.76181,-73.96127,Entire home/apt,115,30,19,2019-08-01,0.35,34,335,2015-04-20
818,5423135,New York/Upper East Side Loft Apt,11650470,Ingrid,Manhattan,Upper East Side,40.78026,-73.9529,Entire home/apt,110,30,1,2015-04-02,0.02,1,255,2015-04-02
819,5434150,CHARMING NYC Studio Loft NEAR SOHO!,27813383,O,Manhattan,Greenwich Village,40.72937,-74.00125,Entire home/apt,137,30,44,2019-08-14,0.83,1,257,2015-05-11
820,5439372,A Historic Harlem Abode,19066350,Eric,Manhattan,East Harlem,40.79963,-73.94628,Entire home/apt,103,30,104,2019-08-26,1.97,2,236,2015-05-13
821,5442584,one bedroom in the middle of it all,27204642,Anna,Manhattan,Theater District,40.76115,-73.98224,Entire home/apt,200,30,14,2019-05-09,0.28,1,272,2015-08-04
822,5443318,Prime Columbus C~New BLDG~1BR~W/D,2119276,Host,Manhattan,Hell's Kitchen,40.76615,-73.9879,Entire home/apt,145,30,11,2019-06-09,0.23,39,365,2015-10-09
823,5454050,Gorgeous 1BR New W/D Modern_BestLocation!NYC,2119276,Host,Manhattan,Hell's Kitchen,40.76494,-73.9881,Entire home/apt,150,30,15,2018-10-09,0.28,39,356,2015-04-23
824,5478741,"Near Empire State, B'way, Subway, Private Garden",28411613,Marea,Manhattan,Midtown,40.74447,-73.98362,Entire home/apt,524,3,61,2019-09-07,1.17,1,126,2015-05-28
825,5479460,Charming and cozy studio for 2!,28414787,Rosangela,Manhattan,Upper East Side,40.76177,-73.95721999999999,Entire home/apt,150,5,58,2019-09-04,1.08,2,310,2015-04-10
826,5526210,The TriBeCa Apartment — Spacious Living with View,8278521,Ross,Manhattan,Tribeca,40.71966,-74.00984,Entire home/apt,750,1,53,2019-09-09,1.08,1,343,2015-09-04
827,5536824,2  BEDROOM GREAT  APT ON  LEXINGTON  AVE MUST SEE,24715671,Julia,Manhattan,Midtown,40.742940000000004,-73.98499,Entire home/apt,200,29,9,2018-07-19,0.17,4,365,2015-04-08
828,5541897,TOWNHOUSE NEAR RSD PARK - 1 Bedroom Apt & Terrace,25237492,Juliana,Manhattan,Upper West Side,40.78182,-73.98491999999999,Entire home/apt,140,30,12,2019-08-08,0.23,34,259,2015-05-30
829,5558596,Cozy and Warm 1 bedroom,28473177,Niki,Manhattan,Upper West Side,40.77122,-73.98135,Entire home/apt,146,3,48,2019-09-09,0.89,1,252,2015-04-10
830,5562710,CLEAN & COZY EAST VILLAGE PAD,16155254,Lina,Manhattan,East Village,40.73097,-73.98178,Entire home/apt,130,31,177,2019-08-28,3.24,5,290,2015-03-18
831,5567278,Spacious Bright West Village Apt!,2306485,Sam,Manhattan,West Village,40.73296,-74.00235,Entire home/apt,220,3,119,2019-07-02,2.18,1,180,2015-03-23
832,5593679,Luxury Upper West Side Studio,5855080,Sue,Manhattan,Upper West Side,40.78965,-73.9687,Entire home/apt,110,30,7,2019-04-30,0.13,1,134,2015-04-15
833,5604005,Make Yourself At Home NYC,3852579,Merylin & David,Manhattan,Nolita,40.72092,-73.99386,Entire home/apt,400,2,108,2019-08-31,1.99,1,285,2015-03-29
834,5612772,SPACIOUS HUGE APARTMENT WITH 9 beds,25603684,Bo,Manhattan,Midtown,40.7479,-73.98683,Entire home/apt,895,3,116,2019-07-28,2.16,1,294,2015-04-20
835,5616298,Lux 2Bed/2.5Bath Central Park View!,836168,Henry,Manhattan,Upper West Side,40.7747,-73.98708,Entire home/apt,2000,30,9,2016-01-28,0.17,11,364,2015-06-18
836,5619149,Vibrant Manhattan Artist Loft,3868692,Lucas,Manhattan,Financial District,40.70462,-74.00986,Entire home/apt,475,2,57,2019-03-01,1.06,2,185,2015-04-19
837,5621141,Large Sunny 1BD in Chelsea!,23747060,Cathy,Manhattan,Chelsea,40.74406,-73.99551,Entire home/apt,230,4,43,2019-09-03,0.81,1,258,2015-05-03
838,5627944,Huge Studio Midtown Manhattan -BEST,29167335,Yedda,Manhattan,Midtown,40.7555,-73.96826,Entire home/apt,182,4,61,2019-08-25,1.13,2,129,2015-04-12
839,5641857,New York City Historical Brownstone First Floor.,8000315,Naima,Manhattan,Harlem,40.8215,-73.95006,Entire home/apt,100,2,258,2019-09-12,4.74,2,279,2015-03-25
840,5647416,Paris in Manhattan with 2 balconies,2458750,Stephanie,Manhattan,Upper East Side,40.76923,-73.95034,Entire home/apt,159,30,15,2019-08-24,0.3,1,313,2015-08-22
841,5649623,Lux 2Bed/2Bath Central Park Views!,836168,Henry,Manhattan,Upper West Side,40.77306,-73.98637,Entire home/apt,2000,30,9,2015-10-19,0.17,11,364,2015-04-15
842,5651523,Modern + Spacious 1 bd w/ the works,9680175,Becca,Manhattan,East Harlem,40.79331,-73.9408,Entire home/apt,160,2,60,2019-08-31,1.12,1,170,2015-04-14
843,5656639,Modern Luxury in brownstone at Central Park,5790236,Clay,Manhattan,Upper West Side,40.78974,-73.97018,Entire home/apt,275,10,16,2019-08-21,0.3,2,284,2015-05-04
844,5661276,1-Br Hell's Kitchen / Times Square,21503931,Steve,Manhattan,Hell's Kitchen,40.765609999999995,-73.99439,Entire home/apt,129,1,185,2019-09-08,3.42,1,321,2015-04-04
845,5679938,Stunning Furnished Modern Studio,1303542,Frank,Manhattan,Financial District,40.70909,-74.00579,Entire home/apt,150,90,3,2016-10-06,0.06,1,153,2015-07-10
846,5684940,Sunny apt. in Renovated brownstone,470675,Edna Luise,Manhattan,East Village,40.72322,-73.98283,Entire home/apt,195,12,10,2017-06-25,0.19,1,102,2015-06-08
847,5695055,Newly Renovated Near Central Park,13347167,AFI Apartments,Manhattan,Upper East Side,40.7711,-73.95626999999999,Entire home/apt,118,30,4,2018-07-28,0.08,29,224,2015-08-09
848,5697237,New bldg~Junior 1~colombus circle~Terrace~WD,2119276,Host,Manhattan,Hell's Kitchen,40.766459999999995,-73.98805,Entire home/apt,185,30,6,2018-05-23,0.19,39,331,2017-01-18
849,5706280,New! 2-Bed Apt Near Central Park,13347167,AFI Apartments,Manhattan,Upper East Side,40.77276,-73.95557,Entire home/apt,138,30,4,2019-08-24,0.12,29,326,2016-12-31
850,5729118,REAL LUXURY my SUNNY alcove studio,12020405,Jen,Manhattan,Upper West Side,40.77556,-73.98416,Entire home/apt,244,4,39,2019-07-01,0.73,1,244,2015-04-18
851,5756464,Sunny & Spacious Apt Near Subway,13347167,AFI Apartments,Manhattan,Upper East Side,40.7729,-73.95586999999999,Entire home/apt,118,30,3,2018-03-31,0.1,29,232,2017-03-10
852,5756476,"Bright, sunny Gramercy apartment!",27583102,Sarah,Manhattan,Kips Bay,40.73894,-73.98049,Entire home/apt,150,2,21,2019-06-17,0.39,1,258,2015-04-05
853,5757333,Manhattan Full Apt Next to Subway!,1632428,Matias & Marlana,Manhattan,Harlem,40.820029999999996,-73.95745,Entire home/apt,450,1,4,2019-04-20,0.08,2,348,2015-07-18
854,5760510,Lower East Side Studio !,1613244,Ariel,Manhattan,Lower East Side,40.72292,-73.99242,Entire home/apt,110,30,18,2019-09-10,0.34,9,275,2015-05-31
855,5761908,Beautiful one bedroom in Chelsea,29879873,Laurent,Manhattan,Chelsea,40.73986,-73.99709,Entire home/apt,145,2,15,2018-07-09,0.28,1,292,2015-04-12
856,5784146,"2 Bedroom, Doorman. Roof deck. Skyview!",19446943,Roger,Manhattan,Upper East Side,40.76236,-73.95827,Entire home/apt,320,30,9,2018-08-31,0.18,1,263,2015-07-25
857,5793707,Lower East Side Minimalist Studio,8390853,Warren & Jessica,Manhattan,Lower East Side,40.7189,-73.99181999999999,Entire home/apt,130,3,123,2019-09-06,2.3,1,274,2015-04-27
858,5818551,"Cozy apartment ,in uptown Manhattan",30196119,Mark,Manhattan,Harlem,40.82943,-73.9407,Entire home/apt,120,5,29,2019-08-12,0.8,1,301,2016-09-17
859,5823579,Amazing location!!!!!!!  Upper East Side Manhattan,30224269,Todd,Manhattan,Upper East Side,40.779070000000004,-73.95211,Entire home/apt,140,2,142,2019-09-08,2.7,1,268,2015-05-19
860,5849441,Charming 1Bedroom Greenwich Village,2140656,Marla,Manhattan,Greenwich Village,40.72899,-73.99974,Entire home/apt,150,3,20,2017-01-02,0.38,1,253,2015-05-22
861,5859030,Perfect Home Away from Home in NYC!,13347167,AFI Apartments,Manhattan,Upper East Side,40.7717,-73.95572,Entire home/apt,116,30,2,2016-11-29,0.05,29,270,2016-04-26
862,5897622,Manhattan Columbia Sunny and Quiet Private Studio.,17266994,Tom,Manhattan,Harlem,40.807959999999994,-73.95623,Entire home/apt,146,4,76,2019-09-01,2.29,2,318,2016-12-24
863,5940920,Luxurious Designer 2 Bedm Union Square/Gramercy,30836013,Ellen,Manhattan,Gramercy,40.73536,-73.98393,Entire home/apt,209,30,27,2019-05-11,0.5,1,162,2015-04-19
864,5944801,Brownstone Duplex Harlem/Columbia U,27796188,John,Manhattan,Harlem,40.809470000000005,-73.95392,Entire home/apt,300,2,62,2019-08-18,1.16,2,253,2015-04-30
865,5967998,2 Bedroom Appartment with Rooftop-Central Park,29278028,Alexis,Manhattan,Upper East Side,40.77635,-73.95616,Entire home/apt,450,5,38,2019-08-17,0.84,4,128,2016-01-02
866,5986444,BRAND NEW HUGE 1 BED@TIMES SQ!!!!!!,914838,Lior,Manhattan,Hell's Kitchen,40.757090000000005,-73.99545,Entire home/apt,70,20,12,2019-06-30,0.24,7,344,2015-07-29
867,5993541,Chic Loft Like 2 bed-2bath,4562182,Florence,Manhattan,Harlem,40.815059999999995,-73.94851,Entire home/apt,285,30,77,2019-09-08,1.46,4,299,2015-05-20
868,6000898,Magnificent Townhouse - Upper East Side - NYC,23708009,Eric,Manhattan,Upper East Side,40.78155,-73.95175,Entire home/apt,1200,5,45,2019-08-13,0.9,1,323,2015-08-02
869,6004567,BEST LOCATION 12ST BY UNION SQUARE,28720717,Albert,Manhattan,East Village,40.73235,-73.98646,Entire home/apt,499,30,11,2019-03-03,0.47,2,136,2017-10-08
870,6014926,Charming Stylish E. Village Studio,820011,Ike,Manhattan,East Village,40.726459999999996,-73.98685,Entire home/apt,140,7,61,2019-08-07,1.16,1,300,2015-05-23
871,6018325,COLUMBIA PRESBYTERIAN MED CTR * 2 Bedroom Apt*,25237492,Juliana,Manhattan,Washington Heights,40.84245,-73.93918000000001,Entire home/apt,140,30,8,2019-06-17,0.16,34,346,2015-07-22
872,6033449,COLUMBIA PRESBYTERIAN MED CTR *AURA* Studio Apt,25237492,Juliana,Manhattan,Washington Heights,40.84035,-73.94089,Entire home/apt,95,30,11,2019-05-25,0.23,34,152,2015-11-07
873,6042635,Spacious Studio,31358851,Mo,Manhattan,Washington Heights,40.85882,-73.92896999999999,Entire home/apt,65,4,39,2019-08-05,0.77,1,280,2015-07-19
874,6051782,Oversized 1BR~Union square~Sleeps 4~Best Value,2119276,Host,Manhattan,Gramercy,40.73342,-73.98545,Entire home/apt,150,30,10,2019-04-11,0.2,39,134,2015-07-30
875,6056028,Central Park W Pristine Apartment,10622869,Lori,Manhattan,Upper West Side,40.78826,-73.96767,Entire home/apt,499,1,23,2019-09-09,0.44,1,256,2015-05-12
876,6078234,"5* Chic, Spacious & Quiet Manhattan NYC 1BDR Gem!",31425596,Kevin,Manhattan,Upper West Side,40.78866,-73.97878,Entire home/apt,195,3,68,2019-09-02,1.29,1,126,2015-05-19
877,6101104,1 BR UPPER EAST SIDE,9107715,Michele,Manhattan,Upper East Side,40.775259999999996,-73.95075,Entire home/apt,170,5,26,2019-05-18,0.52,1,134,2015-08-15
878,6103273,Chic 2bed-2bath Manhattan Dream,4562182,Florence,Manhattan,Harlem,40.81128,-73.94646999999999,Entire home/apt,285,30,105,2019-08-24,2.0,4,297,2015-05-22
879,6106445,Hell's Kitchen 1 Bedroom,7241674,Danielle,Manhattan,Hell's Kitchen,40.76378,-73.98846999999999,Entire home/apt,200,6,24,2019-05-20,0.66,1,255,2016-09-11
880,6106544,Beautiful HUGE Studio.. 52ST 3AVE.,1475015,Mike,Manhattan,Midtown,40.756209999999996,-73.96802,Entire home/apt,85,30,4,2018-12-03,0.11,52,353,2016-10-01
881,6117496,The Manhattan Club studio New York,30787515,Brooke,Manhattan,Midtown,40.76365,-73.98057,Entire home/apt,299,2,8,2015-12-14,0.15,1,140,2015-05-08
882,6124097,Amazing 2 Bedroom Chelsea,3035426,Dimitri,Manhattan,Chelsea,40.74089,-74.00180999999999,Entire home/apt,250,2,29,2019-08-24,0.55,1,342,2015-05-19
883,6131580,Classic Soho Brownstone,311608,Richard,Manhattan,SoHo,40.72716,-74.0032,Entire home/apt,300,10,7,2019-06-21,1.24,1,250,2019-03-28
884,6134199,Stylish Pop-Art studio on trendy UWS,6003040,Lalo,Manhattan,Upper West Side,40.78926,-73.96989,Entire home/apt,198,2,168,2019-08-25,3.21,1,280,2015-05-27
885,6138423,Manhattan Multi-Million $ Luxury Central Park View,1978841,Diane,Manhattan,Upper West Side,40.79233,-73.9643,Entire home/apt,950,4,7,2019-08-31,0.15,1,145,2015-10-05
886,6140695,Orchard Street Studio !,1613244,Ariel,Manhattan,Lower East Side,40.72003,-73.98901,Entire home/apt,105,30,13,2019-08-31,0.25,9,311,2015-06-27
887,6141401,Large Alcove Studio,10529692,Jon,Manhattan,Kips Bay,40.74257,-73.98207,Entire home/apt,225,30,280,2019-08-13,5.38,1,353,2015-06-06
888,6164719,Spacious Sunny Studio in LES,886109,Tzveta,Manhattan,Lower East Side,40.721340000000005,-73.99104,Entire home/apt,180,2,25,2018-08-06,0.48,1,255,2015-06-15
