,id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date,year,x,y
1978,3585452,A Beautiful Brownstone Apartment,17943391,Michael,Manhattan,Harlem,Entire home/apt,140,2,307,2019-09-03,5.01,2,119,2014-09-02,2014,-8231255.919515434,4984209.896349316
1979,3585974,1BD in Lower East Side ,3588028,Elisa,Manhattan,Lower East Side,Entire home/apt,150,3,18,2018-05-16,0.29,1,0,2014-08-03,2014,-8236526.897404496,4971361.1097937925
1980,3587219,Nice studio in heart of the of the West Village,8483704,Patrick,Manhattan,West Village,Entire home/apt,200,7,18,2019-09-01,1.07,1,7,2018-04-27,2018,-8238369.234977123,4972600.864534068
1981,3600496,Large & Spacious **Prime Location ,12485770,Raanan,Manhattan,Midtown,Entire home/apt,148,30,10,2019-08-15,0.16,9,316,2014-09-08,2014,-8235873.45199354,4974942.726079527
1982,3600961,Charming 1 Bed in Trendy Location!,18142696,Morgan,Manhattan,East Village,Entire home/apt,160,2,5,2015-08-20,0.08,1,0,2014-07-26,2014,-8235830.03739213,4972559.732708267
1983,3601900,Cozy Private Room in the heights!,18147523,Carli,Manhattan,Washington Heights,Private room,50,1,19,2019-08-18,0.3,1,0,2014-07-27,2014,-8230012.480803274,4990157.92672151
1984,3602534,Gorgeous Room in Historic Townhouse,18150845,Sara,Manhattan,Washington Heights,Private room,145,6,64,2019-08-20,1.18,1,123,2015-03-28,2015,-8230943.111746305,4987994.854450436
1985,3602739,Private BR in Huge 2BR in Chinatown,18151946,Dave,Manhattan,Chinatown,Private room,94,7,17,2017-04-17,0.27,1,0,2014-07-26,2014,-8236848.610732889,4970313.903930376
1986,3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,Danielle,Manhattan,Upper East Side,Entire home/apt,180,2,24,2015-09-27,0.39,1,0,2014-09-13,2014,-8231965.024671786,4979191.537508984
1987,3603287,Beautiful Furnished Room in SOHO,146825,Masaki,Manhattan,Nolita,Private room,80,6,3,2016-03-26,0.07,1,0,2016-03-10,2016,-8237054.551790856,4971218.636205142
1988,3605524,"Midtown Apt, Quiet, Walk to Subway",17958831,Tomer,Manhattan,Kips Bay,Entire home/apt,120,3,122,2019-08-23,1.98,1,307,2014-08-20,2014,-8235311.288565033,4974321.211257132
1989,3605896,Clean Private Room in Renovated Apartment,1921498,Pedro Pablo,Manhattan,Washington Heights,Private room,59,9,28,2019-08-30,0.46,3,22,2014-08-28,2014,-8230462.211546079,4989453.036190753
